time,l_thi_x,l_thi_y,l_thi_z,l_kne_x,l_kne_y,l_kne_z,l_tib_x,l_tib_y,l_tib_z,l_ank_x,l_ank_y,l_ank_z,l_hee_x,l_hee_y,l_hee_z,l_toe_x,l_toe_y,l_toe_z,r_thi_x,r_thi_y,r_thi_z,r_kne_x,r_kne_y,r_kne_z,r_tib_x,r_tib_y,r_tib_z,r_hee_x,r_hee_y,r_hee_z,r_toe_x,r_toe_y,r_toe_z,l_mt5_x,l_mt5_y,l_mt5_z,l_mt1_x,l_mt1_y,l_mt1_z,r_mt5_x,r_mt5_y,r_mt5_z,r_mt1_x,r_mt1_y,r_mt1_z,r_ank_x,r_ank_y,r_ank_z
7.55,,,,0.5164493408203125,1.8075645751953124,0.50116748046875,0.524871337890625,1.838876708984375,0.3405591430664063,0.47455883789062503,1.8934060058593751,0.09812918853759765,0.42889038085937503,1.9546201171875,0.05901847839355469,0.4488787841796875,1.7519490966796876,0.068536376953125,,,,0.17689572143554688,1.8926695556640625,0.47528189086914063,0.18623988342285155,2.034462646484375,0.41261557006835936,0.3196456604003906,2.2993393554687502,0.33625872802734375,0.2639238586425781,2.21381103515625,0.16694783020019532,0.4890251159667969,1.792037841796875,0.06045509719848633,0.406759765625,1.7559570312500001,0.06725611877441406,0.2351473846435547,2.249159912109375,0.196421875,0.3063984069824219,2.2057746582031252,0.16200213623046875,0.257157470703125,2.238821533203125,0.30508148193359375
7.56,,,,0.5140064086914062,1.80745166015625,0.49892349243164064,0.5252318725585937,1.835611572265625,0.3399028625488281,0.47716876220703125,1.8961597900390625,0.10119256591796875,,,,0.4494436645507813,1.751819580078125,0.06789073181152344,,,,0.17560244750976564,1.8653096923828125,0.48033163452148436,0.18590139770507813,2.007385986328125,0.42080703735351566,0.32153948974609375,2.2732275390625,0.347654541015625,0.2674804382324219,2.1842619628906252,0.17948748779296875,0.49226153564453123,1.7886409912109376,0.060812549591064455,0.4075274658203125,1.7558035888671875,0.0671104507446289,0.2363529052734375,2.21885888671875,0.20902999877929687,0.3100642395019531,2.1767307128906253,0.1749621276855469,0.25985394287109376,2.212000732421875,0.3169562377929688
7.57,,,,,,,0.5264027709960938,1.834796630859375,0.34147515869140627,0.4767392578125,1.8932650146484375,0.1013759765625,0.4291879272460938,1.9549632568359376,0.061027027130126955,0.44983856201171873,1.751677490234375,0.06751933288574219,,,,0.17374777221679688,1.8376312255859375,0.4860893859863281,0.18586268615722656,1.9798096923828126,0.42887860107421877,0.32222216796875003,2.246077392578125,0.3571393737792969,0.2723019714355469,2.153694091796875,0.1893509063720703,0.4903360290527344,1.7916097412109375,0.05929306411743164,0.4080556030273438,1.7556326904296875,0.06700981140136719,0.24228810119628907,2.190204345703125,0.21697621154785157,0.31425955200195316,2.145999267578125,0.18612951660156252,0.2617750549316406,2.184014404296875,0.32705780029296877
7.58,,,,,,,0.528023681640625,1.835804931640625,0.3452065734863281,0.477441650390625,1.8928521728515626,0.10303172302246094,0.42796728515625,1.954489501953125,0.06474759674072265,0.45027029418945314,1.7515223388671874,0.06733763122558593,,,,0.17239680480957031,1.8102744140625,0.492121826171875,0.1856258239746094,1.9511987304687501,0.43612466430664065,0.32342190551757816,2.218489013671875,0.36433297729492187,0.27599783325195315,2.121045654296875,0.19824980163574218,0.49144778442382814,1.79216015625,0.057945446014404295,0.40856997680664064,1.755485595703125,0.06712326049804687,0.24526794433593752,2.1579404296875,0.2241655731201172,0.31870465087890626,2.11339599609375,0.19596220397949218,0.26361611938476565,2.154298828125,0.33453106689453127
7.59,,,,,,,,,,0.47733380126953123,1.8915462646484376,0.1037532730102539,0.4309034118652344,1.9540411376953126,0.06634093475341797,0.45036666870117187,1.7515030517578125,0.06694766235351562,,,,0.1706690673828125,1.7826315917968751,0.49893655395507813,0.18529525756835938,1.9227001953125,0.44181573486328124,0.32507440185546876,2.1903974609375,0.3683963317871094,0.28069378662109373,2.086785888671875,0.20540780639648437,0.4910889892578125,1.7912994384765626,0.05862889862060547,0.40882852172851564,1.7553839111328124,0.06733837127685548,0.24922525024414063,2.124732177734375,0.22904736328125,0.32298806762695315,2.07916650390625,0.20443441772460938,0.2652539978027344,2.1247526855468752,0.33995758056640624
7.6,,,,,,,0.527459716796875,1.8323216552734376,0.3470396728515625,0.4777012634277344,1.89091162109375,0.1054576644897461,0.42280322265625003,1.950511474609375,0.07229217529296875,0.45055001831054686,1.7513608398437501,0.06685175323486328,,,,0.16924952697753906,1.7553045654296875,0.5060878601074219,0.18483853149414062,1.89460302734375,0.44683438110351564,0.32482958984375,2.161426513671875,0.3707216491699219,0.28494973754882813,2.051122802734375,0.21077279663085938,0.49135623168945314,1.7911181640625,0.058363819122314455,0.4090815734863281,1.7551820068359376,0.06743009185791016,0.2527634582519531,2.09001220703125,0.2325308074951172,0.32548931884765625,2.0425040283203124,0.21255996704101562,0.26748306274414063,2.094644775390625,0.3433265686035156
7.61,,,,,,,0.5276288452148438,1.832003173828125,0.34868850708007815,0.4764112854003906,1.89527001953125,0.10672357940673828,0.4313078308105469,1.953218505859375,0.07066796875,0.4507514343261719,1.7512978515625,0.06678782653808595,,,,0.1682687530517578,1.72793017578125,0.5133516235351563,0.18444337463378907,1.8659287109375,0.45081945800781253,0.32629550170898436,2.13226171875,0.36983740234375,0.2882142333984375,2.0141285400390627,0.21536550903320312,0.4909857788085938,1.7909224853515626,0.05797232055664062,0.4092850646972656,1.7550023193359376,0.06765104675292968,,,,0.3279083557128906,2.0047835693359377,0.21835885620117187,0.2683770751953125,2.063682861328125,0.3450486145019531
7.62,,,,0.5178701171875,1.7915804443359375,0.5097725219726562,,,,0.47698077392578125,1.8948367919921876,0.10851055908203125,0.4313077087402344,1.9527779541015626,0.07309471130371094,0.4502712097167969,1.75102880859375,0.06725654602050782,,,,0.16805747985839845,1.701197998046875,0.5201106567382813,0.1848251647949219,1.8373634033203126,0.45390444946289066,0.32787026977539063,2.102197509765625,0.3663173522949219,,,,0.4916279296875,1.7907734375,0.05822325134277344,0.40955352783203125,1.7548228759765625,0.0679638671875,,,,0.33101934814453127,1.9672318115234375,0.22181274414062502,0.27026138305664066,2.032250244140625,0.3441749267578125
7.63,,,,0.518201904296875,1.7895949707031251,0.5115807495117187,0.5278510131835937,1.830978515625,0.3525462341308594,0.47686172485351563,1.8944676513671876,0.10988813018798828,0.43157144165039063,1.9523376464843751,0.07534577941894531,0.4505060729980469,1.750920166015625,0.06734781646728516,,,,0.16748373413085937,1.6748330078125,0.5276268920898438,0.18507574462890625,1.8088541259765625,0.4563722534179688,0.329434814453125,2.07154052734375,0.36075424194335937,0.294666748046875,1.9380089111328125,0.21848236083984376,0.4918106689453125,1.7907132568359376,0.058013370513916016,0.4098565673828125,1.754724609375,0.06828134155273438,,,,0.33415716552734376,1.9298342285156251,0.2227986297607422,0.27215679931640624,2.0001572265625,0.34127642822265625
7.64,,,,,,,0.5293447265625,1.833759765625,0.35692156982421874,0.4771158447265625,1.8942357177734375,0.11110465240478516,0.431655029296875,1.9518681640625,0.07760818481445313,0.45069647216796876,1.7508865966796876,0.06751096343994141,,,,0.16742308044433593,1.6489327392578126,0.5350321655273438,0.18529513549804688,1.7801661376953126,0.4584034423828125,0.3311200866699219,2.03962646484375,0.3534541625976563,0.29551800537109374,1.8982503662109376,0.21874073791503906,0.4911937255859375,1.79082568359375,0.05738033294677734,0.4104171142578125,1.754546142578125,0.06903256988525391,,,,0.3356072082519531,1.8906075439453125,0.22335328674316407,0.2733170471191406,1.9669744873046875,0.3373793334960938
7.65,,,,0.5192700805664062,1.7863673095703125,0.5163120727539062,0.5284729614257813,1.8308743896484376,0.35690322875976566,0.47741470336914066,1.8939925537109374,0.11316771697998047,0.43193865966796874,1.9514177246093751,0.07987433624267579,0.4520410461425781,1.751219970703125,0.06727232360839844,,,,0.16774310302734374,1.623775390625,0.5424884033203126,0.18626701354980468,1.7518632812500001,0.4598848266601563,0.33251507568359373,2.0066124267578127,0.34424691772460936,0.2965942687988281,1.858379638671875,0.21730128479003907,0.49198867797851564,1.7905272216796875,0.0579220085144043,0.410843017578125,1.7544803466796874,0.0695267791748047,,,,0.3366944580078125,1.8507342529296875,0.22261672973632812,0.2749476013183594,1.9332847900390626,0.33220855712890623
7.66,,,,0.5195314331054688,1.7849630126953124,0.5183251342773437,,,,0.4780845642089844,1.8935050048828126,0.11529039764404297,0.43231289672851564,1.95074609375,0.08207572174072265,0.4524007568359375,1.7511932373046875,0.06743720245361329,,,,0.1682051239013672,1.5994849853515625,0.5500367431640625,0.18698948669433593,1.723529052734375,0.4610628356933594,0.3314219055175781,1.9712152099609375,0.3349984436035156,0.29654632568359374,1.8175301513671875,0.21579502868652345,0.4925718994140625,1.7906328125,0.05766548538208008,0.411412353515625,1.75441455078125,0.06998442077636718,,,,,,,0.27628201293945315,1.8988734130859375,0.32577224731445314
7.67,,,,0.5196367797851562,1.783398681640625,0.51987841796875,0.5288899536132813,1.83043359375,0.36103253173828126,0.4784256896972656,1.893262451171875,0.11670954132080079,0.43241546630859373,1.950320068359375,0.08414375305175781,0.4518453063964844,1.751055419921875,0.06818672180175782,,,,0.16829917907714845,1.575523681640625,0.5573097534179687,0.1875506286621094,1.6951326904296875,0.4621774597167969,0.3363562316894531,1.9377916259765626,0.3224010925292969,0.2964620361328125,1.7760098876953125,0.2141193389892578,0.4928233337402344,1.790549560546875,0.057649948120117187,0.4118584289550781,1.7543509521484375,0.07030464935302734,,,,0.3353391418457031,1.7679815673828125,0.22023616027832033,0.2777271728515625,1.8635645751953125,0.31851275634765625
7.68,,,,0.5196665649414063,1.7826341552734375,0.5215895385742187,0.5288438720703125,1.83006201171875,0.36286846923828125,0.48027981567382816,1.88749169921875,0.11919170379638672,0.43246145629882815,1.9498382568359376,0.086218994140625,0.4532574157714844,1.7511595458984375,0.06773021697998047,,,,0.16915994262695314,1.552310791015625,0.56381640625,0.1883248748779297,1.6672984619140625,0.4630201110839844,0.33779348754882815,1.9020635986328125,0.30991406250000003,0.29587960815429687,1.734279541015625,0.21200634765625,0.49295285034179687,1.7905428466796875,0.057677417755126956,0.41228863525390624,1.7542630615234376,0.0706329345703125,,,,0.33631353759765625,1.726842529296875,0.21747511291503907,0.27962677001953123,1.8279493408203125,0.31025234985351563
7.69,,,,0.5195899047851562,1.7816502685546876,0.5238383178710938,0.5286156005859375,1.829301025390625,0.36442117309570315,0.47857012939453125,1.892432861328125,0.11958397674560547,0.4324727783203125,1.949238525390625,0.08779868316650391,0.4523525390625,1.75133935546875,0.06891010284423828,,,,0.169864990234375,1.5299815673828125,0.570095947265625,0.18941299438476564,1.6399569091796875,0.4633462219238281,0.33947119140625,1.8653876953125001,0.29664581298828124,0.2956319580078125,1.6917684326171876,0.20943031311035157,0.49318630981445316,1.7905286865234376,0.057789691925048826,0.41263970947265627,1.7541279296875,0.07096426391601562,,,,0.3350302734375,1.6839205322265625,0.21612411499023437,0.28070654296875003,1.791451416015625,0.3017091674804688
7.7,,,,0.5191860351562501,1.7804591064453126,0.5254209594726562,,,,0.4785824890136719,1.89213037109375,0.12116653442382813,0.43261123657226563,1.9487006835937501,0.08983028411865235,0.4545692749023438,1.7499443359375,0.06809674072265626,,,,0.17043946838378907,1.508294677734375,0.575859130859375,0.19038973999023437,1.6128214111328125,0.46296697998046876,0.34091775512695316,1.82778759765625,0.2827342224121094,0.2958612670898438,1.6490946044921875,0.20690167236328125,0.4931831970214844,1.7905712890625,0.05785463333129883,0.4131264038085938,1.7540529785156251,0.07115158081054687,,,,0.3352782592773438,1.641438232421875,0.21390231323242187,0.2816377258300781,1.7547021484375,0.2927434997558594
7.71,,,,0.5185350341796875,1.778304443359375,0.5266678466796875,0.5278132934570312,1.8284244384765624,0.3676526184082031,0.48049014282226565,1.88677880859375,0.12387703704833984,0.4323406677246094,1.9484326171875,0.09119554138183594,0.45474212646484374,1.7498289794921875,0.06845339965820313,,,,0.1714002685546875,1.4878101806640625,0.5808519897460938,0.19130810546875002,1.5860892333984375,0.46197573852539064,0.34215521240234376,1.789238037109375,0.2684928894042969,0.29594793701171873,1.6061085205078125,0.20438850402832032,0.4931115417480469,1.7906790771484375,0.05804959869384766,0.41352490234375,1.7539302978515625,0.07130818939208984,,,,0.3352639465332031,1.5988089599609376,0.21164987182617187,0.2824486083984375,1.7170849609375,0.283279052734375
7.72,,,,0.5178630981445312,1.776252197265625,0.5274292602539062,0.5275053100585938,1.8311947021484376,0.3700017700195313,,,,0.43216033935546877,1.947767333984375,0.09251506805419922,0.4524828796386719,1.751403076171875,0.06950736236572266,,,,0.17251402282714845,1.4680073242187501,0.5848973999023438,0.19233537292480468,1.559751220703125,0.4601336975097656,0.3434039306640625,1.750169921875,0.25348715209960937,0.29642556762695316,1.563124267578125,0.20200779724121093,0.49315054321289065,1.79072216796875,0.05822382736206055,0.413801513671875,1.753904541015625,0.07128687286376953,,,,0.336090087890625,1.5561356201171874,0.20944879150390625,0.2835263366699219,1.6791727294921874,0.27320797729492186
7.73,,,,0.5171342773437501,1.7738656005859375,0.5283978271484375,0.5276309204101562,1.8301826171875,0.3723945617675781,0.4778522644042969,1.8909591064453126,0.12517337799072265,0.43198574829101566,1.9474716796875,0.09388229370117188,0.45245712280273437,1.7514337158203126,0.06962796020507812,,,,0.17378948974609376,1.449082763671875,0.5880889282226562,0.19345603942871095,1.5335560302734375,0.4576326904296875,0.34421978759765626,1.7100211181640625,0.2388519287109375,0.2965003356933594,1.520322509765625,0.1995086669921875,,,,0.4139200439453125,1.7538632812500001,0.07106915283203125,,,,0.3356554260253906,1.5138304443359376,0.20691952514648437,0.28428115844726565,1.640572998046875,0.2632981567382813
7.74,,,,0.518846923828125,1.775298095703125,0.5322740478515625,0.5250936279296875,1.826197265625,0.37111138916015624,0.47913919067382815,1.8854652099609375,0.12691825103759766,0.4315025634765625,1.9470118408203125,0.0949977035522461,0.452513916015625,1.751443115234375,0.06953346252441406,,,,0.1752127227783203,1.4310517578125,0.5901655883789063,0.1943323211669922,1.507474365234375,0.45448077392578123,0.3449418029785156,1.6693448486328126,0.22366525268554688,0.296587646484375,1.4774268798828125,0.19734611511230468,,,,0.413904052734375,1.7537154541015625,0.07070317840576172,,,,0.3358462219238281,1.4714559326171874,0.20467428588867187,0.28465579223632814,1.601693603515625,0.2528899841308594
7.75,,,,,,,0.5239325561523438,1.8249311523437501,0.3718976745605469,0.47845791625976564,1.8850634765625,0.12778549194335936,0.4306824645996094,1.946783203125,0.09602335357666016,0.45237152099609373,1.751459716796875,0.06951188659667969,,,,0.17723251342773438,1.41378564453125,0.5911128540039062,0.19596971130371094,1.48216064453125,0.4504485778808594,0.34545159912109374,1.6275059814453126,0.20882672119140624,0.2955257568359375,1.43488232421875,0.1949790496826172,,,,0.41377459716796877,1.75361279296875,0.07020649719238281,,,,0.3349990234375,1.4289869384765626,0.2024113006591797,0.28532693481445315,1.5625206298828125,0.24215135192871096
7.76,,,,0.5145730590820312,1.765743896484375,0.5304710693359375,0.5230514526367187,1.8239068603515625,0.37245263671875,0.4801797790527344,1.8883995361328125,0.1321343231201172,,,,0.452133544921875,1.7515211181640626,0.06912299346923828,,,,0.17898941040039062,1.3970411376953125,0.5912227172851563,0.19660226440429687,1.45680859375,0.4462179260253906,0.3456480712890625,1.5854561767578126,0.19403814697265626,0.29371166992187503,1.3925977783203125,0.19293687438964843,,,,0.41353582763671876,1.75359130859375,0.06961082458496094,,,,0.33305908203125,1.3866522216796875,0.20031239318847657,0.2852630615234375,1.5229501953125,0.2323440704345703
7.77,,,,0.5139224853515625,1.762707275390625,0.5303416137695313,0.5222681274414063,1.822245361328125,0.37338092041015625,0.47682244873046875,1.8843488769531251,0.12963607788085937,0.42911227416992187,1.9459090576171876,0.09789045715332031,0.4521550903320313,1.7513963623046875,0.06874394989013673,,,,0.18198269653320312,1.3815010986328125,0.5899326782226563,0.19822071838378907,1.4318643798828126,0.44100921630859374,0.3459136352539063,1.542631591796875,0.17926287841796876,0.2917288208007813,1.3505494384765626,0.19125479125976563,,,,0.41347378540039065,1.753399169921875,0.06886772918701171,,,,0.331125244140625,1.3446004638671876,0.19846932983398438,0.2847108764648438,1.4833228759765624,0.22244741821289063
7.78,,,,0.51365966796875,1.759697021484375,0.530777099609375,0.5213084716796875,1.8198684082031251,0.3739913024902344,0.47602978515625,1.8836240234375001,0.1304236602783203,0.42840127563476565,1.945401611328125,0.09902183532714844,0.45193536376953125,1.75139599609375,0.0681719741821289,,,,0.18443577575683595,1.3661834716796875,0.5880316162109375,0.19967349243164062,1.4074056396484376,0.43546240234375,0.3452012939453125,1.49922314453125,0.16543153381347656,0.2887580261230469,1.3090777587890625,0.18980636596679687,,,,0.4132222900390625,1.7533546142578125,0.06786460876464843,,,,0.32829812622070315,1.3030598144531251,0.1968592529296875,0.2838790588378906,1.443665771484375,0.21244960021972656
7.79,,,,0.5130076293945313,1.755576171875,0.5308515014648437,0.5205313720703125,1.8169654541015625,0.3743188171386719,0.47515594482421875,1.8828046875,0.13103155517578124,0.42801956176757816,1.944967529296875,0.10007756042480469,0.4517253112792969,1.7513463134765626,0.06747441101074218,,,,0.18779786682128907,1.3516279296875,0.5847396850585938,0.20151541137695314,1.3831240234375,0.42908883666992187,0.34181689453125,1.45560107421875,0.15346084594726564,0.2852247009277344,1.2681192626953126,0.18886135864257814,,,,0.4127547302246094,1.7533979492187501,0.06646846008300782,,,,0.32534237670898436,1.261953369140625,0.19546273803710937,0.28281805419921874,1.4038037109375001,0.2031892852783203
7.8,,,,0.51242138671875,1.7505728759765626,0.5302242431640625,0.5202383422851563,1.8138834228515626,0.37431887817382814,0.47461184692382813,1.881850341796875,0.13154998779296875,0.42765322875976564,1.944495361328125,0.10112745666503907,0.4514781494140625,1.7512312011718751,0.06657962799072266,,,,0.19125061035156252,1.3376966552734375,0.58058154296875,0.20292626953125,1.359406982421875,0.4227393493652344,0.33970401000976563,1.4123477783203124,0.14111329650878907,0.28174700927734375,1.227773681640625,0.18863157653808593,,,,0.41266220092773437,1.753284423828125,0.06514469909667969,,,,0.3221943969726563,1.2216553955078124,0.19491270446777345,0.2811193542480469,1.3641102294921876,0.19448121643066407
7.81,,,,0.5125343017578126,1.7454366455078125,0.5291276855468751,0.5203937377929687,1.81060986328125,0.3747809753417969,0.4742626953125,1.8855787353515625,0.13344352722167968,0.42742315673828124,1.944164794921875,0.10223096466064453,0.45138519287109374,1.751155029296875,0.06560968017578125,,,,0.19495455932617187,1.3245369873046875,0.5756646118164063,0.20389344787597657,1.33608935546875,0.41633029174804687,0.336771728515625,1.369486083984375,0.12952653503417969,0.2786776733398438,1.188210205078125,0.18912533569335938,,,,0.4126039733886719,1.753248779296875,0.06400299072265625,,,,0.31913128662109375,1.182392578125,0.19534120178222655,0.2787491760253906,1.3249185791015625,0.1866555938720703
7.82,,,,0.5123971557617187,1.7396756591796876,0.5284349365234375,0.5199501953125,1.806036865234375,0.37461962890625,0.47329714965820313,1.8845167236328126,0.1336070556640625,0.4272620239257813,1.9435301513671874,0.10383181762695312,0.4513511657714844,1.75108251953125,0.06460354614257813,,,,0.19879135131835937,1.3118251953125,0.5700527954101563,0.20453358459472656,1.31306396484375,0.41004391479492186,0.3327832946777344,1.327708251953125,0.1193009033203125,0.2760147705078125,1.150160400390625,0.19054249572753906,,,,0.412494140625,1.753192138671875,0.062457309722900395,,,,0.3164519348144531,1.144746826171875,0.19615095520019532,0.27544192504882814,1.2865007324218751,0.1797870635986328
7.83,,,,0.5107044982910156,1.7376966552734376,0.5268441162109375,0.5195737915039063,1.801208984375,0.37421975708007815,0.4736408996582031,1.8830755615234376,0.13467434692382813,0.4254354248046875,1.9426069335937501,0.10630213928222657,0.4512053527832031,1.7509357910156251,0.0636234016418457,,,,0.2021695556640625,1.2994505615234375,0.5640115966796875,0.20494615173339845,1.2909039306640626,0.4039913330078125,0.32834829711914065,1.287523681640625,0.11080658721923828,0.2738671875,1.1136094970703125,0.19211885070800783,,,,0.4122052001953125,1.7531427001953126,0.060980960845947264,,,,0.31388690185546875,1.109054931640625,0.19759765625,0.2724280700683594,1.2495419921875,0.173845458984375
7.84,,,,,,,0.5193013916015625,1.7959337158203126,0.37405764770507816,0.47640615844726564,1.8807457275390624,0.1352397003173828,0.4262593994140625,1.9418795166015625,0.10775025939941406,0.4511752624511719,1.75071533203125,0.06299880981445313,,,,0.20669046020507814,1.287693359375,0.5569786376953125,0.20571533203125,1.26992822265625,0.39785107421875,0.323482177734375,1.2496649169921876,0.10344039154052735,0.2714659118652344,1.07909521484375,0.19333799743652344,,,,0.41200845336914066,1.7530574951171876,0.059863586425781254,,,,0.31173721313476566,1.0750272216796875,0.19825901794433595,0.2687644958496094,1.21421142578125,0.1693712921142578
7.85,,,,0.5114685668945312,1.7192548828125,0.5252181396484376,,,,0.4731648559570313,1.8757374267578126,0.13606333923339844,0.4256532897949219,1.9408863525390625,0.11035562896728515,0.4510823669433594,1.7505545654296875,0.06212436676025391,,,,0.21003370666503907,1.276104736328125,0.5500609130859375,0.20609771728515625,1.24963671875,0.3922803039550781,0.31881362915039063,1.2147008056640625,0.09786894226074219,0.2694739990234375,1.046818115234375,0.1941339874267578,,,,0.41200125122070314,1.752923583984375,0.05892636108398438,,,,0.30965701293945314,1.043345947265625,0.19859539794921877,0.26500473022460935,1.18132568359375,0.16549604797363282
7.86,,,,0.5133827514648438,1.715119384765625,0.5273163452148437,,,,0.4705230712890625,1.8788226318359376,0.13674232482910156,0.42185296630859376,1.9384703369140626,0.11430243682861328,0.45089776611328125,1.7504071044921876,0.06140780258178711,,,,0.21384181213378906,1.26497900390625,0.542849853515625,0.20646702575683595,1.23076123046875,0.3869244384765625,0.3144049072265625,1.1828699951171875,0.09299273681640625,0.2669404602050781,1.0172685546875,0.1938319091796875,,,,0.4118552856445313,1.752766357421875,0.05789341735839844,,,,0.3078791198730469,1.0143317260742188,0.19830027770996095,0.26166372680664063,1.1515526123046875,0.16241622924804688
7.87,,,,0.5100935974121094,1.702888671875,0.52326220703125,0.5194622192382813,1.7821672363281251,0.37685748291015625,0.4721792602539063,1.871785888671875,0.1395382537841797,0.4251971130371094,1.9383599853515625,0.11620178222656251,0.45091250610351563,1.7501611328125,0.060874557495117186,,,,0.21622755432128907,1.2536553955078125,0.5355186157226562,0.20678890991210938,1.213203125,0.3818412475585938,0.310820556640625,1.154830078125,0.0889004898071289,0.2655763854980469,0.9903766479492188,0.19309097290039062,,,,0.41160427856445314,1.7526099853515624,0.056899337768554686,,,,0.30633599853515625,0.98834375,0.19722206115722657,0.2588575134277344,1.1246767578125,0.15957011413574218
7.88,,,,0.5121427612304688,1.697599365234375,0.52576318359375,0.5176898193359375,1.7725850830078125,0.3753320007324219,0.47007598876953127,1.8746778564453126,0.14143455505371094,0.4249425048828125,1.936399169921875,0.12013504791259766,0.4509367370605469,1.7500009765625,0.060251220703125004,,,,0.21867837524414063,1.2422177734375,0.52812646484375,0.2073562469482422,1.1968463134765626,0.37640966796875003,0.30827224731445313,1.1304566650390626,0.08475923156738281,0.2648489990234375,0.9668807983398438,0.19113101196289062,,,,0.41136917114257815,1.7524333496093751,0.05596992874145508,0.22988375854492188,0.9963797607421875,0.15709449768066405,0.305653564453125,0.9655269775390625,0.19472126770019532,0.25710137939453126,1.10130615234375,0.1563202667236328
7.89,,,,,,,0.5191512451171875,1.7679654541015626,0.3786851806640625,0.47193646240234377,1.866603271484375,0.14476293945312502,0.42134072875976564,1.9327806396484375,0.1262228775024414,0.4508782653808594,1.74969970703125,0.059978225708007815,,,,0.22019024658203126,1.2302469482421876,0.5211561889648437,0.20779335021972656,1.1817254638671875,0.37113510131835936,0.30666876220703126,1.112042236328125,0.08255490875244141,0.2657809753417969,0.9465878295898438,0.18741868591308594,,,,0.4112203063964844,1.7521395263671875,0.055397132873535156,0.22968147277832032,0.9759575805664062,0.15328913879394532,0.3062955017089844,0.9459564819335937,0.1904206237792969,0.2556049957275391,1.081527099609375,0.1529015808105469
7.9,,,,,,,,,,0.47208615112304686,1.86350341796875,0.14793403625488283,0.4231599426269531,1.93107763671875,0.13071971130371093,0.4507852783203125,1.7493646240234375,0.059723396301269535,,,,0.2209169616699219,1.2179659423828124,0.5146240234375,0.2085116882324219,1.167927001953125,0.36509854125976565,0.30754193115234374,1.098928466796875,0.08091194915771485,0.26741006469726564,0.9297094116210938,0.18020091247558595,,,,0.4110068054199219,1.75178515625,0.05488195037841797,0.23108578491210938,0.9592037963867188,0.14697378540039063,0.30746548461914064,0.9294078979492187,0.18284407043457032,0.2555079498291016,1.0652667236328126,0.14806640625
7.91,,,,0.5089700012207031,1.66173046875,0.5210162963867188,,,,0.4716986694335938,1.8647591552734375,0.15217318725585938,0.4222442626953125,1.9266373291015626,0.13692195129394533,0.45074111938476563,1.7489013671875,0.05958068466186524,,,,0.22127215576171874,1.20528857421875,0.5080099487304688,0.20934698486328127,1.1554619140625,0.3590172424316406,0.3090393676757813,1.0911954345703125,0.07957833862304688,0.2696936950683594,0.9169931030273437,0.1690391082763672,,,,0.4108085632324219,1.7514783935546876,0.054491695404052735,0.23335609436035157,0.94754541015625,0.13730451965332033,0.3096158142089844,0.9166152954101563,0.1707457733154297,0.2565738525390625,1.053413818359375,0.14120329284667968
7.92,,,,,,,0.5191658935546876,1.7404111328125,0.38159875488281253,0.4729843444824219,1.8594847412109374,0.15474119567871095,0.42292352294921876,1.922249755859375,0.14347434997558595,0.45052987670898437,1.748394287109375,0.05926774978637695,,,,0.22174322509765626,1.192264892578125,0.5021146240234375,0.21049641418457032,1.144639404296875,0.3528882751464844,0.31007052612304686,1.0894515380859375,0.07462960052490235,0.27310684204101565,0.9102789306640625,0.15348512268066405,,,,0.4104586181640625,1.751154541015625,0.054218982696533205,0.23530888366699218,0.94264111328125,0.1244041748046875,0.3127961730957031,0.9095693969726563,0.154663330078125,0.25802297973632815,1.0478139648437501,0.132937255859375
7.93,,,,,,,0.5189887084960938,1.7292607421875001,0.3820819091796875,0.4734053649902344,1.8499649658203126,0.16007783508300782,0.42318618774414063,1.9167115478515626,0.15038177490234375,0.45035537719726565,1.7477584228515626,0.05897802734375,,,,0.22126194763183593,1.177007568359375,0.4989382934570313,0.2112829284667969,1.1345002441406251,0.3475871276855469,0.3105421447753906,1.0911656494140625,0.06731266021728516,0.2754678649902344,0.9103356323242188,0.13662139892578126,,,,0.4100071105957031,1.750726806640625,0.05378697586059571,0.23663348388671876,0.943001953125,0.10964661407470704,0.3159818725585938,0.9086747436523438,0.13752456665039062,0.2590382690429688,1.04770947265625,0.12414229583740234
7.94,,,,,,,0.5178277587890625,1.7136884765625,0.3805222473144531,0.47434295654296876,1.8437349853515625,0.16518209838867187,0.4252021484375,1.91081103515625,0.15763307189941406,0.4500760192871094,1.746776123046875,0.05897957992553711,,,,0.22036514282226563,1.159325439453125,0.49784283447265626,0.2117495880126953,1.1251976318359376,0.34336529541015626,0.31086550903320315,1.0924271240234376,0.06076743316650391,0.2759359130859375,0.9119046630859375,0.12481775665283204,,,,0.40935794067382814,1.7503040771484375,0.05359244155883789,0.23529804992675782,0.9434271850585938,0.100325927734375,0.3175958557128906,0.9095823974609375,0.12419478607177735,0.2600334777832031,1.0488363037109376,0.11650833892822265
